"﻿""№ ГОЛОСА""",ИЗБИР. ОКРУГ,АДРЕС ГОЛОСА В БЛОКЧЕЙНЕ,БЛОК ГОЛОСА,ВРЕМЯ ЗАПИСИ БЛОКА ГОЛОСА,НОМЕР КАНДИДАТА,ИМЯ КАНДИДАТА
4390,1,0x056C5500496461df2f81B273D58D0F638886B60E,#3408,12:59:40,4266376216,Титов
4391,10,0x8933dEd01426DC1CeC86C1E44f852228c65821FF,#3408,12:59:40,2245307987,Дашков
4392,10,0x550f6CA16cD19407B9D410f5b97f7810D5c5b0F5,#3408,12:59:40,2245307987,Дашков
4393,10,0x697775d13904273c82f8093Bc80323F2c290EB97,#3408,12:59:40,606684814,Картавцева
4394,10,0x7DB352D24fB0c956781457be06f7715ac71C8646,#3408,12:59:40,339493321,Крюков
4395,1,0x4b8ADA74050e831E21844DF50b2435207777a9CB,#3408,12:59:40,15638149,Милованов
4396,10,0x51426A0E708c06F1f7986aeA991B2681D346abcD,#3408,12:59:40,606684814,Картавцева
4397,30,0x96c1ecf98feC831a51b2bE824B294C776A897A25,#3437,13:01:54,3675433019,Русецкая
4398,10,0x32809037007189296b4439A232daa59f3CEa8afC,#3437,13:01:54,606684814,Картавцева
4399,30,0x8032650Ba4d312f7FB3DB9D6302cd95CC0DF0F29,#3437,13:01:54,2544658436,Жуковский
4400,1,0xa6384BC1D95ABA5fC71b0c0dA21c975E0658Dc57,#3437,13:01:54,4266376216,Титов
4401,1,0x3ae0c8D2d2F8aAb28a680c253EcD5dA7b4242324,#3437,13:01:54,160697653,Жагина
4402,10,0xE8f8e88aC1aF2061927678ca75f83D8F8B505DB3,#3437,13:01:54,606684814,Картавцева
4403,1,0xEaD70576cC2Dc325628a113a175e7274a9774c2f,#3437,13:01:54,3304824488,Никитушкина
4404,1,0x4Fe07Df4Ce4750F11047DEEb7278FEdfF59E6872,#3437,13:01:54,4266376216,Титов
4405,10,0x354E5C3988B5121803C2096Acc9D28F0131792A5,#3437,13:01:54,2245307987,Дашков
4406,10,0xc082D1048f9f0fb6e35cdAE7ca4A43681f09540B,#3437,13:01:54,2245307987,Дашков
4407,1,0x4b8BbD5ea2ea7Dd02051f496a18DE8f74562029d,#3437,13:01:54,4266376216,Титов
4408,30,0x7f3a8CB001F3C1dc4Ff6d2C0c0Ce5e34dC52e188,#3437,13:01:54,3675433019,Русецкая
4409,10,0x5EeBc9b41dB98c9BE7741c98a13331CaAD3e1b52,#3437,13:01:54,606684814,Картавцева
4410,10,0x2Cd994f00D0d1F7d034b16E6a7A5910AfEEE1342,#3437,13:01:54,606684814,Картавцева
4411,1,0xeCb69dC3892515fC500AD9d755Bef0118AB32876,#3437,13:01:54,4266376216,Титов
4412,10,0xE45056AaC7531E09eA3458890D3AA6839605DB8f,#3437,13:01:54,339493321,Крюков
4413,10,0x59c43a770684a9c5eAAC07b0E36dB17b29c891c9,#3437,13:01:54,606684814,Картавцева
4414,1,0xA56AEd1927Beb75616fBb4feD4A55ee13C3c6766,#3437,13:01:54,4266376216,Титов
4415,30,0x372A488377cbE0874E2cC10DB01dF98Cf862F439,#3437,13:01:54,2544658436,Жуковский
4416,10,0x0570B6f286509559465B93bf3ac8E23FA7A1cbc9,#3437,13:01:54,606684814,Картавцева
4417,10,0xF85f413b58Dd9584c9209a12C3b51A439bBc959B,#3437,13:01:54,606684814,Картавцева
4418,10,0xc99FE08aE5efFBA69e52Ca2667dDa08c5EFfc752,#3437,13:01:54,606684814,Картавцева
4419,10,0xfB2C14Ca72e1B9CF19A87cf00C52c32A9A14b45d,#3437,13:01:54,339493321,Крюков
4420,1,0x277B91A83E487677f8Da97E533c848A6baF8FC5E,#3437,13:01:54,4266376216,Титов
4421,1,0x34936ecdc9D7C4B36b9A8447A81529C097F3EDa0,#3437,13:01:54,3595230402,Ульянченко
4422,1,0x185774250D2d9686a1320A093c212C3687d6B015,#3437,13:01:54,4266376216,Титов
4423,1,0xE323e3141718271D2C0dE7FaDBdFbDbb145Bfc75,#3437,13:01:54,4266376216,Титов
4424,10,0xE196582070D9308FAb65b090D62409d268e26b38,#3437,13:01:54,2245307987,Дашков
4425,10,0x2ed0d760c3d0e9Faf8581A120c65AD56bb47C758,#3437,13:01:54,339493321,Крюков
4426,10,0x26c4159d41852FB5E83eF1957B1382CE77A01153,#3437,13:01:54,2245307987,Дашков
4427,1,0x2e51Ea644B641d52cbED9f1E6cB19833644a6dD3,#3437,13:01:54,3595230402,Ульянченко
4428,10,0x3C384D4498a80432f52c5D13439B8DF90432d413,#3437,13:01:54,339493321,Крюков
4429,1,0x8e28c1Fc2c8550e7aa1BA4e779182BDDc634dF20,#3437,13:01:54,3595230402,Ульянченко
4430,10,0x845337CEbFeeb8F73F54602CB8cB6f9039395181,#3437,13:01:54,2245307987,Дашков
4431,10,0xBE21E81C53Bf19bBdBEE13a42853c128BF3bF98E,#3437,13:01:54,606684814,Картавцева
4432,10,0x0C3f84d443739AA858689F7b2163Ce954a0F4EF3,#3437,13:01:54,606684814,Картавцева
4433,1,0x15350CA41AfF960F886b24AF412FcbbbA217D4e8,#3437,13:01:54,3595230402,Ульянченко
4434,10,0x63Dbc07d426FE4c8bd31B8699f7Bac4182776E49,#3437,13:01:54,4040463197,Дашкевич
4435,1,0xb82f94E06932e322BC3B0b3ff5fBd2A22934bA58,#3437,13:01:54,3595230402,Ульянченко
4436,30,0xbEC029fDA7Ae07A4F37d0bc81A0236C8069bfcB0,#3437,13:01:54,2563724978,Викулин
4437,10,0x1646f87f7Db6D333604a875Fa1340512FB421687,#3437,13:01:54,339493321,Крюков
4438,1,0x8F10886B39b031F75d5D5809D7509Faf76dB9dE6,#3437,13:01:54,4266376216,Титов
4439,1,0x1242eb38c3B8881B706573c437AF79b487A7f448,#3437,13:01:54,4266376216,Титов
4440,10,0x4cdCc05B2618F318bFcD84261D5Fb0BF5d84A66A,#3437,13:01:54,339493321,Крюков
4441,10,0x1E57F143A4857Ba67851aBD091F2A19060703851,#3437,13:01:54,606684814,Картавцева
4442,1,0xE5b41D7c87c70676717d980B1C40c385F92e9C03,#3437,13:01:54,3595230402,Ульянченко
4443,10,0xB23126977FA21B02572f4b7a146B792F0Fd58a50,#3437,13:01:54,2245307987,Дашков
4444,1,0xA12B8F75344e54B2067534fE55C685CB36EED686,#3437,13:01:54,4266376216,Титов
4445,1,0x1BcDe5f99b33EfDD5266e9e2B3ef0e511CBc5999,#3437,13:01:54,4266376216,Титов
4446,1,0x3768c3D7Edd6256354CBa0f07D83cEA3a2Fee095,#3437,13:01:54,4266376216,Титов
4447,1,0x2119eB44Cb0c2532CA9a996FA425fC5F028e513b,#3437,13:01:54,3595230402,Ульянченко
4448,10,0xcC10eBf17687445edeFdF2cfC97d24EC4a6EFd03,#3437,13:01:54,606684814,Картавцева
4449,10,0x63bE2e68FD7eD5C27925CF05DAF74e425C3fa065,#3437,13:01:54,606684814,Картавцева
4450,10,0x3d62a20787114f1f4231793E10b6f69B8a6D1A8d,#3437,13:01:54,606684814,Картавцева
4451,1,0xf3ff7c87b503077DC0560Db197d39B41104A86bc,#3437,13:01:54,3595230402,Ульянченко
4452,10,0x31A5f86764f5b77F8067A1BA7C81Fb653A5Bd824,#3437,13:01:54,339493321,Крюков
4453,1,0x60213Cdfc41365873048d234eaF717a171Cc608B,#3437,13:01:54,3304824488,Никитушкина
4454,10,0x1992F7aFd7651ea9df002E2115006a286e2Ad6F9,#3437,13:01:54,606684814,Картавцева
4455,30,0x9754b02a66C05f3aa035E83158B699B3a0bEb1d0,#3437,13:01:54,2544658436,Жуковский
4456,10,0x73E4b8BE8F6F8712Bff01cf085bBFA2ABB138Ee2,#3437,13:01:54,606684814,Картавцева
4457,10,0x4f7a9d8DdCFF29bB4D3D8DC339C20a30Db3b99Ba,#3437,13:01:54,2245307987,Дашков
4458,10,0x9914cccFECC59142dBBe3Cf0Fee1E19d1EdD931B,#3466,13:04:02,1351664840,Суворов
4459,10,0x368d876b2591636B81E46cEbD0d18A96De1a1b5A,#3466,13:04:02,606684814,Картавцева
4460,1,0xBF53a3D2B26e6933Ac4Ee7db14D71bbB08F97466,#3466,13:04:02,3595230402,Ульянченко
4461,1,0x83869eBf2ab37839e1A41203a81707C45aa77Cc4,#3466,13:04:02,3595230402,Ульянченко
4462,30,0xa5A765E7f6Aa1AFB7EF9622980c8AE7D05b17DDc,#3466,13:04:02,3675433019,Русецкая
4463,10,0xb275BFEf956c404101B79C87DDEa0D3c5Ac9E912,#3466,13:04:02,606684814,Картавцева
4464,1,0x1e2A33557e339df029E2Bfecadd205aF584D837D,#3466,13:04:02,4266376216,Титов
4465,1,0xC1f1B9D0fF79521760835997945A814f0A3893eC,#3466,13:04:02,3595230402,Ульянченко
4466,1,0x42466B484EABa7aeF3bDa8F4A937c3546dF28a8f,#3466,13:04:02,4266376216,Титов
4467,1,0xCb661559127a5698Ace567c5bC14CEF48876d762,#3466,13:04:02,3595230402,Ульянченко
4468,1,0x9b1Fc79601CEb3B2843bdF6091b59C441Dd7Df74,#3466,13:04:02,3595230402,Ульянченко
4469,1,0xeDDa3D2Ece5318A64603a27a94dDe6afEd5740e9,#3466,13:04:02,160697653,Жагина
4470,30,0x0a0aBcc1E36Cc842D4712d9cf1a0b9f3f8C486Ab,#3466,13:04:02,2381501672,Юнеман
4471,1,0xFE49c05210cC205B10368bA5c759E63c1eD6b310,#3466,13:04:02,160697653,Жагина
4472,1,0xd362e5665cb49D7553DE120eF08cF771643206b1,#3466,13:04:02,4266376216,Титов
4473,30,0xaa1Db6de334c7F014DDD0c95A50596929A7C67F9,#3466,13:04:02,1354976059,Галибин
4474,10,0xBDDe002F0eDd106563aD1f971b00eC229Fd8B106,#3466,13:04:02,4040463197,Дашкевич
4475,10,0x4B3E48bB2d78B228c3e21Bb4A77DFa9f540C5390,#3466,13:04:02,606684814,Картавцева
4476,1,0xF05477f7024eE38256bc18Eb4DF412DEe6AC2C69,#3466,13:04:02,4266376216,Титов
4477,1,0x386Dbd680C62c8dc6Bb24b5CA28104d0c79055e7,#3466,13:04:02,3595230402,Ульянченко
4478,10,0x8B223F4323E146c7a02214e3c2cFD5Be862CFB19,#3466,13:04:02,606684814,Картавцева
4479,1,0x2225A6Ff4B06608a99c81b2E20D40f493e774B3F,#3466,13:04:02,3304824488,Никитушкина
4480,30,0x7A67Ce3c1c70cF23671CE35c945A1109D7095EAC,#3466,13:04:02,2544658436,Жуковский
4481,1,0x29E82B5816C808BF3051f777888bA0De71054b58,#3466,13:04:02,4266376216,Титов
4482,30,0x6CE7b8d1D04b35EdAD767d6aC76eB71DE2b96884,#3466,13:04:02,2381501672,Юнеман
4483,10,0xD85aEb33079884b465A82c3E2Ec78Bd450238648,#3466,13:04:02,2245307987,Дашков
4484,1,0x9594e75515Fb3992e9DD626504cC8f84Dc99b772,#3466,13:04:02,3595230402,Ульянченко
4485,30,0xF328F79D3B0d6a259F2a1B7501c8bd63756725d8,#3466,13:04:02,3675433019,Русецкая
4486,10,0x31a7a42864bc5e97C3254BF16D078a3563c88587,#3466,13:04:02,606684814,Картавцева
4487,10,0x0a075535D4a5FF8208e3Ffe5042662a775Ef655e,#3466,13:04:02,606684814,Картавцева
4488,10,0xE3d7436Dc710ed48238FD540E2D240E4c5261ae6,#3466,13:04:02,1351664840,Суворов
4489,10,0x49bB8dea3d5D71a51b5E92a95d6Ff7d91636b532,#3466,13:04:02,606684814,Картавцева
4490,10,0x8a67140649e28C84bFbD1AfA6C5C5f8754Ae7704,#3466,13:04:02,606684814,Картавцева
4491,1,0xE82cE9e1c1923D1a3dd796D3aaf60246831E7C49,#3466,13:04:02,3304824488,Никитушкина
4492,30,0xB690b58B8819828aEf0A1F02576D782EA1594efe,#3466,13:04:02,3675433019,Русецкая
4493,1,0x75b774C6C1D6784017d9875e2f931F50930950A3,#3466,13:04:02,4266376216,Титов
4494,30,0xf83133BD884880e68F5C7856ef5D254862A4751C,#3466,13:04:02,2381501672,Юнеман
4495,10,0xf8aE701B9FEe61514F470E55232Cd8fb20C07564,#3466,13:04:02,606684814,Картавцева
4496,10,0x5dE3F3A6b20e53cb5631897C347C27Cd0038140f,#3466,13:04:02,606684814,Картавцева
4497,1,0xF458B803c501FCfA8Cb3E588efDe19D165Ba62Ac,#3466,13:04:02,15638149,Милованов
4498,10,0xccD559866966823E34936f81E29FA27ADb5F54bE,#3466,13:04:02,606684814,Картавцева
4499,30,0xB138eBF747cD232d6D229dcaa0B3c584DA67b378,#3466,13:04:02,2381501672,Юнеман
4500,10,0xc2c6EB5243eB7952Adf1F3d3e939314dD4E81D6a,#3466,13:04:02,339493321,Крюков
4501,1,0x2EE030B8a2b64671a445CEc0F9006B40369b05E3,#3466,13:04:02,3595230402,Ульянченко
4502,10,0x3040fb0a9B140251ad73d064dA326EFB0810b962,#3466,13:04:02,606684814,Картавцева
4503,10,0xD524cBFA3eb60e01A86D0cbBBBB505200514A313,#3466,13:04:02,2245307987,Дашков
4504,10,0x583903622915bf215c0e3384ff3F883169880276,#3466,13:04:02,606684814,Картавцева
4505,10,0x69c80cdEc8A28F569Fe5A512081Ed7F90C2c653d,#3466,13:04:02,606684814,Картавцева
4506,1,0x7a8fF638C8115920A30d758F4eC8B8C986c96eA1,#3466,13:04:02,4266376216,Титов
4507,1,0x821e42d15decc903f9Fd80fE2923418cD46e5485,#3466,13:04:02,160697653,Жагина
4508,30,0x8AF459D0bE6B724e430a932604ec5c27FF39FeDD,#3466,13:04:02,3675433019,Русецкая
4509,30,0x8E6D73654e4e0e6D86b447dcd67E38F80B0FCd79,#3466,13:04:02,2544658436,Жуковский
4510,10,0x044D438C6B1678CA7e7Fc72c5379d7A97d6F0E57,#3466,13:04:02,606684814,Картавцева
4511,1,0xD913D4acBD58b4b321e0484A7515C1a9BB3eDc03,#3466,13:04:02,160697653,Жагина
4512,10,0x35b7D993e9DEEfF57ce0Ae6C4Cf4815b40e36F19,#3466,13:04:02,1351664840,Суворов
4513,30,0x23A2A91BBF70C1AbbFc832C83A527E267A2E9821,#3466,13:04:02,2544658436,Жуковский
4514,10,0x77861Ce42fDb6f3792141a0C48027E96dB73385D,#3466,13:04:02,339493321,Крюков
4515,1,0xf0b5D72BE30E8b24F826a037784933E2109b9575,#3466,13:04:02,4266376216,Титов
4516,1,0x5801321ED818f7FE672a7309A917C298BA663a6b,#3466,13:04:02,4266376216,Титов
4517,10,0xec76581a16E47b7B9041A7a17173Ddecbf2Af176,#3493,13:06:12,1351664840,Суворов
4518,1,0xd3860a6Cb26aEc7A0849608AFA150655fDDfC41F,#3493,13:06:12,4266376216,Титов
4519,10,0xAc8655BB28b719cc762E3e7B62E2cAe15EAa5e93,#3493,13:06:12,1351664840,Суворов
4520,10,0xB74cd2f1B0320183038112e09E8810D40c5C75C3,#3493,13:06:12,606684814,Картавцева
4521,1,0x1EA096C4b7551cC9802b1780a68E1E98a7b931B5,#3493,13:06:12,3595230402,Ульянченко
4522,10,0x9844fFdb87682E7f89c82fc0828aa98Ac16538DD,#3493,13:06:12,4040463197,Дашкевич
4523,30,0x1580Cbe6AeD819c6Af1a6b5Ac8788cD08c93FA7c,#3493,13:06:12,2563724978,Викулин
4524,1,0xD1f3CDA878deEb6E31067A878D97A7306ffFb5E7,#3493,13:06:12,3595230402,Ульянченко
4525,30,0xb9F52D1314F75B9faa194e92a7DaACce18578Cba,#3493,13:06:12,4191670586,Цыба
4526,30,0x330acC8221F7F45886C33B7AaCF29909ee5A1d8E,#3493,13:06:12,2381501672,Юнеман
4527,30,0x4D3E8d1c97dcB4BDEa87e2Ac4c451E3b3c6E173a,#3493,13:06:12,2381501672,Юнеман
4528,30,0x442D1bD631200F78126d75b25d047A3627E01759,#3493,13:06:12,2381501672,Юнеман
4529,10,0xBc14ecA9aF2aBf768E2D0d900bc8D386029220E2,#3493,13:06:12,606684814,Картавцева
4530,30,0xF95c87cc3D2F8F87f69a54079C91141f407501E4,#3493,13:06:12,3675433019,Русецкая
4531,30,0xd63FC6751558e0D4121f03719F75ec24f480400f,#3493,13:06:12,3675433019,Русецкая
4532,1,0x4cDD64b916eE09dB7E1989B40D816304eB45e441,#3493,13:06:12,3595230402,Ульянченко
4533,1,0xa89FD167b4B99e6EfB4e1D901E66d9383e97B77E,#3493,13:06:12,4266376216,Титов
4534,10,0x2d5e28FbEebdfE29E3eD415316540327949261c1,#3493,13:06:12,1351664840,Суворов
4535,1,0x00E155bb1e6A6944C1dE1cFe603ba0d7A10D39e3,#3493,13:06:12,3595230402,Ульянченко
4536,1,0xe64a647F9A3C00f1cA09A8cd856F40FE97d7319c,#3493,13:06:12,3304824488,Никитушкина
4537,10,0x385323f57861BF251EBC5BF0992C41283B3B2e2C,#3493,13:06:12,1351664840,Суворов
4538,1,0x322253D799ba44bdbfb82a2346F02fc4B98eC921,#3493,13:06:12,4266376216,Титов
4539,1,0x30761D337D0663c4CFaf3D0Bd849876854483217,#3493,13:06:12,4266376216,Титов
4540,1,0x7CF96Cf36EE0c6D5637093f6651014a2ca9ad82A,#3493,13:06:12,4266376216,Титов
4541,1,0x6B7eAD3b30c561783b80Da3D93f605A44DDC7F7e,#3493,13:06:12,4266376216,Титов
4542,1,0x17e6004eE50b86596ef121E261b06b2381D518fE,#3493,13:06:12,3595230402,Ульянченко
4543,10,0x36D33a60E5479AD6560F542232286395ee635e7E,#3493,13:06:12,606684814,Картавцева
4544,10,0x5bD733FF160195eA722480384b6DCFCc31A7bA0F,#3493,13:06:12,606684814,Картавцева
4545,30,0x51D440BAA043d095b1da804AFb936aa9bFF184F1,#3493,13:06:12,3675433019,Русецкая
4546,1,0x583d11cc504Dc26D8A8c0b0ECb66e0D776B9a5b9,#3493,13:06:12,4266376216,Титов
4547,1,0x4cDf1D9e3cbe35c0689Ef14AeC3edC6CCa45DC5D,#3493,13:06:12,4266376216,Титов
4548,10,0x702cF06CBeddc5c44F99947F125376B620920318,#3493,13:06:12,606684814,Картавцева
4549,1,0xa7583dc8f21fB492c7Ca56E2ef366Ad1d943E1AE,#3493,13:06:12,4266376216,Титов
4550,10,0x1a65a33f083Aac54562F1Bb21cADf19a5d005330,#3493,13:06:12,606684814,Картавцева
4551,30,0xB2d93232d7a5C8E26F5194a0A22B579a4aA5F240,#3493,13:06:12,2544658436,Жуковский
4552,1,0x695b56Edbe09c0eD878f4fa61600D9d3b13e39E7,#3493,13:06:12,4266376216,Титов
4553,10,0x0163eC256D3668AA308C9B31Ae2285169Ae11872,#3493,13:06:12,4040463197,Дашкевич
4554,10,0x84D3f2cc456D6D0fEF28F2bA2a2e4C29948d88cf,#3493,13:06:12,606684814,Картавцева
4555,10,0x56f0CE418183B4d1E6fa70c55293BDdFD63B3dB4,#3493,13:06:12,2245307987,Дашков
4556,1,0x72BD4E877d9CA07E2121936fB1D2F1EAaeCe85a6,#3493,13:06:12,4266376216,Титов
4557,10,0xB7031FA6f72B0C96c359d5c5D18c998d786dcEd9,#3493,13:06:12,606684814,Картавцева
4558,1,0x47d3dAA732192e306545E93043F66B07e6346FF8,#3493,13:06:12,3304824488,Никитушкина
4559,1,0x1528D1E0b78A7b872662e21d7696AB2fcA1e7fD0,#3493,13:06:12,4266376216,Титов
4560,10,0x1dAaB440457FBc6Baf720259E69289B9f664B708,#3493,13:06:12,4040463197,Дашкевич
4561,1,0x92d33cC7e61Bd1669E81efBD47110eC6C4470893,#3493,13:06:12,4266376216,Титов
4562,10,0x6DFE0845bf58C0E44FF43Deb9D8FF8e8aA33e3C1,#3493,13:06:12,4040463197,Дашкевич
4563,1,0xfCC0a887100f3c6D0F5848ed40a0d12261052AF1,#3493,13:06:12,3595230402,Ульянченко
4564,1,0x792FcbEBF42aAa502034ffaC9e177bd1Bb9718EE,#3493,13:06:12,4266376216,Титов
4565,1,0xE6073872abd834D9B319909937a7794420d8356E,#3493,13:06:12,3595230402,Ульянченко
4566,10,0x1423B9FaC4F5Ec246F1a49c794091ca239220305,#3493,13:06:12,606684814,Картавцева
4567,1,0xfD940fe970687BCb13dd320aA78C0B1487d1fC29,#3493,13:06:12,3595230402,Ульянченко
4568,30,0x42b1aaC50A72Da84E913E93eaf78a63BC3728148,#3493,13:06:12,1354976059,Галибин
4569,30,0x2c6Ee59369fA622Adc24750e35DCA31792810ae4,#3493,13:06:12,1354976059,Галибин
4570,10,0x1F6bD164877bAA384aDac2A1EFfa867848389F26,#3516,13:08:18,606684814,Картавцева
4571,10,0xC6466C5495BCF10aF8d0b6A6Af6CB2FF46105f5b,#3516,13:08:18,606684814,Картавцева
4572,1,0xB4f7d84Bc2af9c49E82f904f18Bc65583F54E20B,#3516,13:08:18,4266376216,Титов
4573,10,0x642bE0296E280eBAdb371474beC56b6EB8EB1a3C,#3516,13:08:18,1351664840,Суворов
4574,1,0xd8ad2F5409f2776bd2E3F4bBf976aA9a0f73bf3e,#3516,13:08:18,4266376216,Титов
4575,1,0x10ECb1404217Fe0a085C97E9D56e3FFB471a400f,#3516,13:08:18,4266376216,Титов
4576,10,0x693e46B294F54e6c4e81cea28A82927a89bB7900,#3516,13:08:18,606684814,Картавцева
4577,30,0x31D43fC3967479d7124eD8BA399bf6F96BA0f38B,#3516,13:08:18,3675433019,Русецкая
4578,10,0xC1DEd78FAb2FF5db412E599f6f582629Ad8A7CE4,#3516,13:08:18,606684814,Картавцева
4579,30,0x3114e2A6EF9403853DF5203B2ab54E3B1435Ead3,#3516,13:08:18,3675433019,Русецкая
4580,1,0xAD842C094bDAa8642B86D2483C957c6d0438B7cc,#3516,13:08:18,3595230402,Ульянченко
4581,30,0xF982cCeb91797B63eFa5A416e19EABa0997762F4,#3516,13:08:18,3675433019,Русецкая
4582,1,0x38EcbC41F2c68fFE8fCB5B9a22eb7F6F57106Cd2,#3516,13:08:18,15638149,Милованов
4583,10,0x5489a613ccCFEee53C7C78aA27ad5Ed8C3ED3dad,#3516,13:08:18,606684814,Картавцева
4584,10,0xb49F560E042654ae502840F685C9Ff26F184d798,#3516,13:08:18,606684814,Картавцева
4585,1,0xe3d03799cD778491fb5b6c9c7A33d6D3fC947bFF,#3516,13:08:18,3595230402,Ульянченко
4586,10,0x6c98810b266fb4374565f207cD7bf7293615f8cc,#3516,13:08:18,2245307987,Дашков
4587,30,0xE803d8c01EB393910dB60E4c314f4E85902ac28c,#3516,13:08:18,2381501672,Юнеман
4588,30,0xfBaA862E9FCfE8637588F339DC5E4a47Bc020DD7,#3516,13:08:18,3675433019,Русецкая
4589,1,0xfB1b1f8a57cB1AC58B256CbEadd48b0FB328Bfbc,#3516,13:08:18,3595230402,Ульянченко
4590,1,0x11926dCbD91E084b768D66De99cF5e0C081a5220,#3516,13:08:18,3595230402,Ульянченко
4591,10,0xC2b8083e056F976ac5a4B695F0dBe90bCfFb1194,#3516,13:08:18,606684814,Картавцева
4592,10,0xC5a01aCBB1c9B0D8d2810E70989b0eA349f7D9Af,#3516,13:08:18,606684814,Картавцева
4593,30,0x7e3755127F0E71F8fBE2d3c0c571d55AfeF6aa3b,#3516,13:08:18,3675433019,Русецкая
4594,10,0x7f83754E4e0ced004A8CDfA32D0Abcb279D47F71,#3516,13:08:18,339493321,Крюков
4595,30,0x401d022c4AEb847F1da0e9D72ee8D7278A93DAB3,#3516,13:08:18,2381501672,Юнеман
4596,10,0x9fe1167c6A117912CBF5896EED5Fa70C44A50A56,#3516,13:08:18,4040463197,Дашкевич
4597,30,0xacFcE282F9B8D5DEeA13294B54e68eE54b9CfC76,#3516,13:08:18,2381501672,Юнеман
4598,1,0x801dc7a6e6Ef1C405DF3674Cd6675259472b9136,#3516,13:08:18,3595230402,Ульянченко
4599,1,0x6947a011B965Bd43627195ae2030419CcD0f4C08,#3516,13:08:18,4266376216,Титов
4600,10,0xaCB430D845DccF66D5399C917C05224C347d9712,#3516,13:08:18,4040463197,Дашкевич
4601,1,0x6712C050E741135CED35939DbEccBb25dd998694,#3516,13:08:18,3304824488,Никитушкина
4602,30,0x388fD3A86aFdbafB469bbDE9A319C73e3EEfDa5A,#3516,13:08:18,3675433019,Русецкая
4603,1,0xc6c040F905738eB7b9DA65ffd4C6704723cAbbAf,#3516,13:08:18,4266376216,Титов
4604,30,0x7D97BE99239340C5C8CD3e5B8698B8e4F5716D41,#3516,13:08:18,2544658436,Жуковский
4605,1,0xB610FAB9F1afdac1Ff0369384f8275EeD712feB1,#3516,13:08:18,4266376216,Титов
4606,30,0x806ECa8574C0F29e37c73b6BEF74aA976bF43c8c,#3516,13:08:18,2381501672,Юнеман
4607,10,0xB2413cD216DDf8F653dad01172710ba30844c7c6,#3516,13:08:18,2245307987,Дашков
4608,30,0x51A0432ecb3A3502398af77C60A6BA41f698a895,#3516,13:08:18,3675433019,Русецкая
4609,10,0xfFDb28970Ae0606CD0C00E2a32D043C5718016bd,#3516,13:08:18,606684814,Картавцева
4610,1,0x237060901C4e765F019A58bCE49c11FDDE038EEF,#3516,13:08:18,4266376216,Титов
4611,10,0x0c0A6A8ECa9438B7C0ba2d3db1e8A19896f2A99c,#3516,13:08:18,606684814,Картавцева
4612,30,0xCa7eA3eB3E21E588517EEd13FE42f9aBAC4FFF44,#3516,13:08:18,2544658436,Жуковский
4613,30,0xd9E806AD32f53B17394AA0e8350edDe34d4633c4,#3516,13:08:18,2381501672,Юнеман
4614,30,0xa9A2be95AfB206B0af5650c12A5Aac2e9f243868,#3516,13:08:18,3675433019,Русецкая
4615,10,0xc7D7bEF358553FC5dA636Bf6551aCba56Fe20434,#3516,13:08:18,2245307987,Дашков
4616,30,0xA007ED51E17646eE164dD6b88dd7aD27734cbAab,#3516,13:08:18,2381501672,Юнеман
4617,10,0x4150FE06883596148431806df11D74e3EDBE5641,#3516,13:08:18,606684814,Картавцева
4618,10,0xee3d67BA0ebefBC116050fD2E5dE7348e1E88972,#3516,13:08:18,606684814,Картавцева
4619,1,0xfCDcC51a5f4FE1F777858b8D37d154814D447Cb8,#3516,13:08:18,3595230402,Ульянченко
4620,30,0x2353109A9C87C4316Ec73ea98E72330207AA7275,#3516,13:08:18,3675433019,Русецкая
4621,1,0xfc39Fa9547A06EB7d597A6b205760582201F4cF8,#3516,13:08:18,4266376216,Титов
4622,1,0xE438Df848eA6700cfc9384123D71B1363600Aa7F,#3516,13:08:18,160697653,Жагина
4623,10,0x2A21B688637AF4E70F2286A4cff3fb7CE2bdA304,#3516,13:08:18,606684814,Картавцева
4624,10,0x12240d417a3565032E4e321cA45488a9988aa786,#3541,13:10:28,606684814,Картавцева
4625,1,0xb7c46937B75A950962A37B19A1D817A111086f29,#3541,13:10:28,4266376216,Титов
4626,1,0xaF8554F06781c8bf59bf5bcD35B2522c86E7c9D0,#3541,13:10:28,4266376216,Титов
